Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm,shape2D_MeshSurfaceArea,shape2D_PixelSurface,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_Sphericity,shape2D_SphericalDisproportion,shape2D_MajorAxisLength,shape2D_MinorAxisLength,shape2D_Elongation,shape2D_Flatness,shape_VoxelVolume,shape_MeshVolume,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_Sphericity,shape_Compactness1,shape_Compactness2,shape_SphericalDisproportion,shape_Maximum3DDiameter,shape_Maximum2DDiameterSlice,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_MajorAxisLength,shape_MinorAxisLength,shape_LeastAxisLength,shape_Elongation,firstorder_Energy,firstorder_TotalEnergy,firstorder_Entropy,firstorder_Minimum,firstorder_10Percentile,firstorder_90Percentile,firstorder_Maximum,firstorder_Mean,firstorder_Median,firstorder_InterquartileRange,firstorder_Range,firstorder_MeanAbsoluteDeviation,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Variance,firstorder_StandardDeviation,firstorder_Skewness,firstorder_Kurtosis,firstorder_Uniformity,glcm_Autocorrelation,glcm_JointAverage,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_JointEnergy,glcm_JointEntropy,glcm_Idm,glcm_Idmn,glcm_Id,glcm_Idn,glcm_InverseVariance,glcm_MaximumProbability,glcm_SumSquares,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_SumAverage,glcm_SumEntropy,glcm_Imc1,glcm_Imc2,glrlm_ShortRunEmphasis,glrlm_LongRunEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_GrayLevelVariance,glrlm_RunVariance,glrlm_RunEntropy,glrlm_LowGrayLevelRunEmphasis,glrlm_HighGrayLevelRunEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glszm_SmallAreaEmphasis,glszm_LargeAreaEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_ZonePercentage,glszm_GrayLevelVariance,glszm_ZoneVariance,glszm_ZoneEntropy,glszm_LowGrayLevelZoneEmphasis,glszm_HighGrayLevelZoneEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,ngtdm_Coarseness,ngtdm_Contrast,ngtdm_Busyness,ngtdm_Complexity,ngtdm_Strength,gldm_SmallDependenceEmphasis,gldm_LargeDependenceEmphasis,gldm_GrayLevelNonUniformity,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependencePercentage,gldm_GrayLevelVariance,gldm_DependenceVariance,gldm_DependenceEntropy,gldm_LowGrayLevelEmphasis,gldm_HighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,Centroid_X,Centroid_Y
ytma10_010704_benign1_ccd.tif,a29312a0-a7a6-477e-931b-567c95b742de,Annotation,,,Root object (Image),Polygon,30.31,67.05,75.5,39,302,302,78,0.2583,0.6238,1.6031,22.992,16.8197,0.7315,0.7315,302,302,78,0.2583,0.6238,0.2473,21.7361,1.6031,27.8029,27.8029,17,22,22.992,16.8197,16.8197,0.7315,3824442,3824442,1.153,79,94,125,142,111.9007,114,16,63,9.3853,6.546,112.5332,141.957,11.9146,-0.5922,2.918,0.5464,3.8794,1.9262,2.7322,-0.2851,0.9017,0.225,0.6006,0.3926,1.9519,0.8875,0.9775,0.8875,0.9437,0.225,0.6004,0.2817,0.225,0.7692,0.1744,3.8524,1.7269,-0.2852,0,0.3044,25.6107,59.6846,0.4006,20.651,0.1386,0.4934,0.453,9.1783,4.2534,0.3468,4.8658,0.0808,2.0224,8.9918,96.8591,0.3931,4056.8333,7.1667,0.5972,2.1667,0.1806,0.0397,0.5764,3423.4722,2.7516,0.2708,7.25,0.0519,3.4635,1166.6574,15757.1667,0.038,0.021,5.3039,0.5992,0.0869,0.0453,48.6689,165,50.4967,0.1672,1,0.2878,3.7522,3.6349,0.3655,4.053,0.0129,0.2758,17.9763,179.6954,60.6225,134.0993
ytma10_010704_benign1_ccd.tif,7f6ffdac-7cf5-4da4-a8ec-6c74b03b6509,Annotation,,,Root object (Image),Polygon,287.16,256.68,75.25,41,301,301,82,0.2724,0.5625,1.7777,28.1899,13.9937,0.4964,0.4964,301,301,82,0.2724,0.5625,0.2287,18.5842,1.7777,29.5296,29.5296,14,26,28.1899,13.9937,13.9937,0.4964,6047021,6047021,1.5409,100,122,162,179,140.8605,139,24,79,13.226,10.0365,141.7384,248.1001,15.7512,0.0945,2.4259,0.3788,4.9864,2.1524,6.5401,-0.1674,1.6914,0.2775,0.7181,0.2279,2.5224,0.8634,0.9837,0.8637,0.9453,0.2707,0.3803,0.4922,0.2739,0.8602,0.2025,4.3048,2.2337,-0.3345,0,0.3384,19.0409,59.6316,0.3487,26.9181,0.1574,0.5681,0.6033,6.6472,4.4453,0.3203,5.7251,0.0879,2.3497,5.6539,101.6842,0.2407,2720.1,2.6,0.26,1.2,0.12,0.0332,1.05,1814.09,3.3219,0.3208,7.3,0.0362,2.4206,699.3125,13342.5,0.035,0.0229,3.9146,1.6481,0.1829,0.0452,43.7309,114.0233,45.5914,0.1515,1,0.5098,3.8439,4.2818,0.3235,5.3322,0.0124,0.3059,14.0532,223.5648,574.3106,513.3538
ytma10_010704_benign1_ccd.tif,099b5126-8dde-4934-83d5-6f43b2d39d62,Annotation,,,Root object (Image),Polygon,76.22,349.21,75.25,39,301,301,78,0.2591,0.6217,1.6085,20.1147,19.137,0.9514,0.9514,301,301,78,0.2591,0.6217,0.2465,21.5924,1.6085,27.5862,27.5862,20,19,20.1147,19.137,19.137,0.9514,2995419,2995419,1.1484,68,88,114,128,99.2259,98,10,60,7.7886,5.1931,99.7575,105.7762,10.2848,0.1254,3.5914,0.4844,5.8683,2.3873,1.7081,0.2621,0.896,0.2191,0.607,0.3375,1.9236,0.8904,0.9871,0.8904,0.9562,0.2191,0.4851,0.2788,0.2191,0.7586,0.1711,4.7746,1.7045,-0.272,0,0.2905,27.7959,67.449,0.4588,20.4966,0.1394,0.4884,0.3749,11.0249,4.2617,0.1898,7.1633,0.0588,2.3594,5.9603,149.6735,0.0348,7136.6,1.4,0.28,1,0.2,0.0166,1.04,3512.56,2.3219,0.3069,7.8,0.0139,0.369,1551.9625,36991.4,0.0341,0.0105,3.0065,1.4229,0.1899,0.0307,48.8937,145.8173,56.1362,0.1865,1,0.2923,3.2751,3.4726,0.1986,6.2226,0.006,0.2233,10.0723,277.299,152.4435,698.4169
ytma10_010704_benign1_ccd.tif,d282826b-8ff7-42c4-a463-8b450364c1da,Annotation,,,Root object (Image),Polygon,186.3,98.6,74.75,43,299,299,86,0.2876,0.508,1.9684,25.4323,15.4037,0.6057,0.6057,299,299,86,0.2876,0.508,0.2115,15.8964,1.9684,30.4795,30.4795,20,23,25.4323,15.4037,15.4037,0.6057,4744812,4744812,1.6679,83,101,147,177,124.7692,125,20,94,13.0033,8.3721,125.972,301.5755,17.3659,0.2624,3.3846,0.3649,6.437,2.4653,9.324,-0.138,1.7999,0.3631,0.6642,0.2005,2.7663,0.8239,0.9861,0.8245,0.9412,0.346,0.2974,0.5408,0.354,0.9687,0.2378,4.9307,2.3837,-0.2666,0,0.4559,13.1737,65.2441,0.3063,47.6761,0.2238,0.7124,0.8127,5.2916,4.2106,0.2181,8.2019,0.0794,4.7058,2.9603,84.2911,0.3729,1766.3125,4.375,0.2734,2.75,0.1719,0.0535,1.5625,1417.0898,3.5778,0.2181,12.125,0.0826,5.6931,316.1816,12347.75,0.0316,0.0195,2.4044,3.2607,0.2875,0.0637,37.3946,109.107,41.5084,0.1388,1,0.5966,4.1106,4.2466,0.231,7.0234,0.013,0.6853,8.8452,233.4047,372.6037,197.2057
ytma10_010704_benign1_ccd.tif,b48c4d43-339c-4063-93ae-6cfac7d36eb8,Annotation,,,Root object (Image),Polygon,398.8,337.09,74.5,44,298,298,88,0.2953,0.4836,2.0679,33.9121,11.4026,0.3362,0.3362,298,298,88,0.2953,0.4836,0.2037,14.7379,2.0679,34.176,34.176,12,32,33.9121,11.4026,11.4026,0.3362,4452242,4452242,1.9266,75,92,154,176,120.0805,117,36,101,19.2755,14.8949,122.231,521.0741,22.827,0.3347,2.1766,0.2821,5.546,2.2173,21.1561,1.7544,2.9588,0.4401,0.741,0.1525,3.1311,0.8212,0.9836,0.8258,0.9397,0.3113,0.2832,0.8497,0.3714,1.0821,0.3022,4.4345,2.6319,-0.3193,0,0.4847,16.3229,52.7083,0.2745,44.4271,0.2314,0.6443,0.9548,6.6871,4.3664,0.2589,8.0104,0.0765,4.8309,6.583,86.7396,0.3597,904.375,5.375,0.3359,2.5,0.1562,0.0537,0.9844,557.4844,3.25,0.1553,12.375,0.0218,6.2184,375.4995,4414.0625,0.0376,0.0318,3.0919,3.2927,0.3301,0.0694,38.6644,84.0537,40.5638,0.1361,1,0.9265,5.1178,4.6703,0.3456,6.3658,0.0132,0.7305,16.1512,198.3389,797.604,674.1779
ytma10_010704_benign1_ccd.tif,158211f0-8786-4935-aa8f-0fe1481507b6,Annotation,,,Root object (Image),Polygon,83.95,151.4,74.25,40,297,297,80,0.2694,0.5832,1.7148,23.3638,16.3986,0.7019,0.7019,297,297,80,0.2694,0.5832,0.2342,19.4848,1.7148,28.3196,28.3196,19,21,23.3638,16.3986,16.3986,0.7019,5275128,5275128,0.7098,82,119,143,150,132.7138,136,9,68,7.9362,3.9744,133.2718,148.4198,12.1828,-2.159,8.0587,0.7587,8.1956,2.832,6.6491,-2.0297,0.8182,0.1157,0.7522,0.6938,1.1339,0.9466,0.9933,0.947,0.9786,0.1019,0.8301,0.2335,0.1084,0.5066,0.104,5.6639,1.0112,-0.3941,0,0.3375,74.0215,40.6129,0.4367,11.7742,0.1266,0.3131,0.4643,33.2265,4.3143,0.2313,6.8495,0.0755,2.0568,9.162,652.172,0.4109,8137.875,2.5,0.3125,1.75,0.2188,0.0269,0.75,6759.6094,3,0.2682,7,0.0582,3.9223,927.7891,72824.625,0.0805,0.0036,0.7876,0.6146,0.4483,0.0353,61.1077,225.33,96.6566,0.3254,1,0.2276,3.8686,2.5784,0.1595,8.2458,0.0065,0.278,8.3233,529.6869,167.904,302.7963
ytma10_010704_benign1_ccd.tif,20007166-c951-4077-be89-5841df6e7f09,Annotation,,,Root object (Image),Polygon,74.3,315.6,74.25,46,297,297,92,0.3098,0.441,2.2678,30.8815,12.6227,0.4087,0.4087,297,297,92,0.3098,0.441,0.1899,12.8116,2.2678,33.2866,33.2866,18,28,30.8815,12.6227,12.6227,0.4087,4046789,4046789,1.4958,87,96,135,153,115.8485,116,21,66,11.7184,8.9254,116.7285,204.6807,14.3067,0.064,2.3819,0.3987,4.6308,2.0867,5.1635,0.0155,1.4699,0.3646,0.6025,0.2246,2.5898,0.8378,0.9793,0.8395,0.9348,0.3063,0.3989,0.4586,0.3312,0.9862,0.2549,4.1735,2.1794,-0.2387,0,0.4589,13.1981,73.3865,0.3545,45.6087,0.2203,0.697,0.5847,4.9637,4.0579,0.3423,5.3527,0.1299,2.9071,3.9369,65.942,0.5301,1780.8824,7.8235,0.4602,5,0.2941,0.0572,0.6505,1475.6609,2.8138,0.2263,8.2941,0.0576,5.2106,470.9726,8064.3529,0.0327,0.0244,4.0327,1.8937,0.1614,0.0694,40.0101,118.4007,39.7138,0.1337,1,0.4734,4.4532,4.3383,0.3351,5.0303,0.0169,0.4998,12.6998,196.431,148.601,631.1902
ytma10_010704_benign1_ccd.tif,6ccecf6f-541c-4146-9677-9a734fcfa71e,Annotation,,,Root object (Image),Polygon,246.8,203.95,74,40,296,296,80,0.2703,0.5812,1.7206,27.4124,13.8596,0.5056,0.5056,296,296,80,0.2703,0.5812,0.2334,19.3538,1.7206,29.5296,29.5296,26,14,27.4124,13.8596,13.8596,0.5056,3015422,3015422,1.2269,66,82,114,128,100.2365,101,12,62,8.7547,5.6601,100.9318,139.8833,11.8272,-0.7168,3.575,0.4764,6.5965,2.5212,4.4728,-1.1747,1.2041,0.2447,0.6622,0.305,2.1041,0.8777,0.9856,0.8777,0.9511,0.2447,0.4681,0.3622,0.2447,0.8028,0.1848,5.0425,1.8594,-0.2992,0,0.3145,25.8954,68.0065,0.4445,22.5686,0.1475,0.5169,0.3806,10.9241,4.1622,0.2151,6.5817,0.0566,2.2142,4.4449,194.5752,0.3342,6002.6667,1.6667,0.2778,1.3333,0.2222,0.0203,0.9167,3568.8889,2.585,0.2975,7.1667,0.0297,4.168,835.9363,48841.8333,0.0321,0.0144,2.6372,1.5897,0.1796,0.0381,46.1351,141.0068,50.4865,0.1706,1,0.3562,3.5331,3.8456,0.2057,6.8277,0.0073,0.2907,8.9972,326.2264,493.6047,407.8919
ytma10_010704_benign1_ccd.tif,75ed8a6a-8cfa-40ee-946c-87bd6df7e731,Annotation,,,Root object (Image),Polygon,338.02,161.97,73.5,43,294,294,86,0.2925,0.4995,2.0019,28.9757,13.1492,0.4538,0.4538,294,294,86,0.2925,0.4995,0.208,15.3692,2.0019,31.305,31.305,28,14,28.9757,13.1492,13.1492,0.4538,2352055,2352055,1.7454,46,54,111,137,87.0578,92,28,91,16.7075,12.3415,89.4438,421.1225,20.5213,-0.3793,2.3047,0.336,9.0047,2.9214,12.9333,-1.2943,2.2466,0.3667,0.7194,0.1809,2.872,0.829,0.9861,0.8304,0.9428,0.3281,0.3218,0.6533,0.3461,0.9871,0.2469,5.8428,2.4707,-0.3351,0,0.4323,15.6891,64.4301,0.3338,39.6425,0.2054,0.6565,0.732,6.4072,4.2372,0.1455,10.886,0.0467,5.5624,2.4609,139.1399,0.3206,1287.7647,6.6471,0.391,2.7647,0.1626,0.0578,1.0657,988.6782,3.3816,0.1428,13.9412,0.0202,5.6957,179.6817,10763.4118,0.0317,0.023,2.1343,3.3054,0.2664,0.0634,38.1973,98.7823,44.3673,0.1509,1,0.6733,4.2092,4.4068,0.1598,9.5918,0.0072,0.8325,6.5111,326.7891,676.0476,323.9388
ytma10_010704_benign1_ccd.tif,9aa16ea0-b504-4300-9d2b-43babd500659,Annotation,,,Root object (Image),Polygon,26.63,210.58,73,40,292,292,80,0.274,0.5733,1.7442,21.7837,17.3253,0.7953,0.7953,292,292,80,0.274,0.5733,0.2302,18.8342,1.7442,28.3196,28.3196,19,21,21.7837,17.3253,17.3253,0.7953,3260267,3260267,1.2191,86,92,120,131,105.113,104,16,45,9.0485,6.8322,105.666,116.5523,10.7959,0.3704,2.3135,0.4708,3.0196,1.669,2.9649,0.168,1.1351,0.1989,0.7018,0.3211,2.0192,0.9006,0.9801,0.9006,0.9503,0.1989,0.4575,0.3335,0.1989,0.7197,0.1593,3.338,1.8203,-0.3627,0,0.2752,33.2923,59.2154,0.4555,16.2154,0.1247,0.4452,0.3646,13.1115,4.3897,0.4669,3.5769,0.1165,1.0417,18.0325,97.4769,0.2061,4733.25,2.75,0.3438,1.25,0.1562,0.0274,0.6094,3401,2.75,0.4965,4.125,0.0978,0.6606,2195.7014,14959,0.0395,0.0216,6.4119,0.6321,0.1125,0.0352,51.0274,137.4795,52.2671,0.179,1,0.3254,3.7382,3.7915,0.5198,3.1644,0.0168,0.1228,28.0858,149.0342,53.2637,421.1644
ytma10_010704_benign1_ccd.tif,f5b90ff6-32aa-4caf-8a71-1e412b75bb7e,Annotation,,,Root object (Image),Polygon,102.15,60.05,72,39,288,288,78,0.2708,0.5949,1.6811,20.6582,17.8276,0.863,0.863,288,288,78,0.2708,0.5949,0.2359,19.7676,1.6811,27.6586,27.6586,21,18,20.6582,17.8276,17.8276,0.863,4188385,4188385,1.3508,80,99,137,147,119.8368,121,17,67,10.4799,7.2202,120.5944,182.1435,13.4961,-0.5668,2.9769,0.4267,5.3847,2.2623,4.2459,-0.4242,1.3364,0.2694,0.6645,0.2561,2.3098,0.8653,0.9731,0.8653,0.9327,0.2694,0.3951,0.4014,0.2694,0.8406,0.1968,4.5246,2.0404,-0.2964,0,0.3458,18.9212,66.2364,0.4014,26.9758,0.1635,0.5729,0.4472,6.7348,4.1548,0.2987,5.4485,0.087,2.1504,4.4313,112.9212,0.2326,3183.7778,3.2222,0.358,1.4444,0.1605,0.0312,0.6173,2159.7778,3.1699,0.3549,5.5556,0.043,1.5059,727.0556,16401.7778,0.0328,0.0352,7.5171,0.7946,0.0896,0.0433,44.4722,122.8958,45.6875,0.1586,1,0.3989,3.9201,4.0539,0.2739,5.5556,0.0113,0.2536,10.9707,255.7778,204.3056,120.1042
ytma10_010704_benign1_ccd.tif,d0be21a5-a59c-41ad-9379-c59db59ad759,Annotation,,,Root object (Image),Polygon,106.66,119.2,71.75,39,287,287,78,0.2718,0.5928,1.6869,20.3584,18.0246,0.8854,0.8854,287,287,78,0.2718,0.5928,0.2351,19.6305,1.6869,27.5862,27.5862,20,19,20.3584,18.0246,18.0246,0.8854,3306903,3306903,1.0878,72,91,121,137,106.7213,108,14,65,8.8184,6.1461,107.342,132.884,11.5275,-0.5616,3.5328,0.5756,7.821,2.7689,2.5168,-0.6887,0.8186,0.2027,0.6031,0.4356,1.8043,0.8987,0.9881,0.8987,0.9595,0.2027,0.6326,0.2553,0.2027,0.7272,0.1616,5.5379,1.6017,-0.2706,0,0.3634,34.1667,51.9848,0.3938,20,0.1515,0.4599,0.5112,15.2573,4.2144,0.171,8.3258,0.0598,3.6771,4.3769,290.4848,0.2412,4508.5,3.6,0.36,2,0.2,0.0348,1.2,3684.81,2.9219,0.2174,10.2,0.0267,3.6148,526.1049,39714.9,0.0431,0.009,1.7176,1.2497,0.2245,0.0398,51.446,165.1951,54.6725,0.1905,1,0.2685,4.2821,3.4099,0.1487,8.1359,0.0058,0.412,7.0214,419.5854,213.3118,238.399
ytma10_010704_benign1_ccd.tif,64a3e40c-2493-44f7-a1a4-f3189715bb5e,Annotation,,,Root object (Image),Polygon,117.72,208.58,71.5,40,286,286,80,0.2797,0.5616,1.7808,25.7848,14.2126,0.5512,0.5512,286,286,80,0.2797,0.5616,0.2255,18.0682,1.7808,29.1548,29.1548,15,25,25.7848,14.2126,14.2126,0.5512,3304386,3304386,1.8387,69,78,139,153,105.2727,103,34,84,18.1055,14.0455,107.4886,471.4501,21.7129,0.3736,2.1935,0.3167,7.334,2.6105,15.5896,1.3079,2.4574,0.3809,0.7316,0.1931,2.943,0.8302,0.9856,0.8325,0.9431,0.3163,0.355,0.7096,0.3464,1.0116,0.2609,5.2211,2.5192,-0.3242,0,0.4562,16.7749,54.5183,0.2854,42.4241,0.2221,0.6678,0.9291,7.8063,4.2125,0.164,10.6335,0.0491,6.2047,3.6099,110.712,0.416,1385,5.375,0.3359,3.25,0.2031,0.0559,1.1523,1065.4844,3.2806,0.1333,15.6875,0.0219,8.3994,280.8468,8711.125,0.042,0.0245,2.2936,2.7884,0.3301,0.0672,39.5385,90.5874,39.3636,0.1376,1,0.8029,4.7037,4.3557,0.2013,8.2028,0.008,0.9452,9.0872,250.0909,235.4336,417.1504
ytma10_010704_benign1_ccd.tif,48168a91-914d-4e37-9818-9b4061c87a57,Annotation,,,Root object (Image),Polygon,239.95,148.74,71,38,284,284,76,0.2676,0.6179,1.6184,22.3662,16.2966,0.7286,0.7286,284,284,76,0.2676,0.6179,0.2418,20.7801,1.6184,27.2029,27.2029,16,22,22.3662,16.2966,16.2966,0.7286,4922969,4922969,1.5465,96,114,153,184,130.7148,127,19,88,12.2934,8.289,131.6602,248.0419,15.7493,0.8323,3.4496,0.3832,7.4334,2.6711,6.3685,0.8722,1.5233,0.3298,0.644,0.233,2.5408,0.8443,0.9874,0.8453,0.948,0.3011,0.3298,0.4633,0.3145,0.9412,0.2309,5.3423,2.1804,-0.2594,0,0.4148,17.4222,58.1,0.3228,34.9222,0.194,0.6338,0.7142,7.4647,4.1597,0.1453,10.0167,0.0514,5.3057,3.2137,116.4778,0.5715,2162.5714,5.4286,0.3878,4.8571,0.3469,0.0493,1.1684,1751.0612,2.5567,0.1415,15.5,0.0476,10.8052,357.9773,15515.3571,0.0369,0.015,1.9364,2.907,0.3187,0.0651,41.5,108.8239,40.2394,0.1417,1,0.5255,4.393,4.1528,0.1641,8.088,0.0081,0.879,7.3104,288.0317,479.9084,297.4824
ytma10_010704_benign1_ccd.tif,dce65a50-379e-4e28-b7d2-5bbadd532926,Annotation,,,Root object (Image),Polygon,75.96,218.78,71,39,284,284,78,0.2746,0.5866,1.7048,21.8124,17.4559,0.8003,0.8003,284,284,78,0.2746,0.5866,0.2326,19.2223,1.7048,27.6586,27.6586,18,21,21.8124,17.4559,17.4559,0.8003,2829734,2829734,1.3587,70,84,119,144,98.7958,98,17,74,11.0307,7.5814,99.8191,203.247,14.2565,0.7861,3.6382,0.4434,5.9721,2.3993,3.56,0.642,1.1435,0.2823,0.604,0.3038,2.2362,0.8635,0.9835,0.864,0.9453,0.2678,0.4798,0.3564,0.2746,0.8716,0.2069,4.7987,1.933,-0.2463,0,0.4484,23.3697,60.5758,0.3671,34.8424,0.2112,0.581,0.5684,11.5194,4.1058,0.1864,8.0727,0.0753,4.3574,5.1206,125.0545,0.4533,2686.4615,4.8462,0.3728,3.1538,0.2426,0.0458,1.2071,2209.2071,3.1808,0.2324,11.1538,0.108,5.3793,556.7564,14949.7692,0.0392,0.0167,3.0392,1.4823,0.1884,0.0589,45.2324,125.9366,43.4085,0.1528,1,0.4039,5.151,3.8405,0.203,6.4965,0.0116,0.562,9.7254,247.1585,151.9155,437.5598
ytma10_010704_benign1_ccd.tif,7811cfec-bd00-46fc-9e50-022b8f05865f,Annotation,,,Root object (Image),Polygon,241.19,353.81,71,39,284,284,78,0.2746,0.5866,1.7048,23.738,15.3669,0.6474,0.6474,284,284,78,0.2746,0.5866,0.2326,19.2223,1.7048,28.0179,28.0179,16,23,23.738,15.3669,15.3669,0.6474,3417337,3417337,1.3869,81,93,129,158,108.7077,104,17,77,11.6299,7.7886,109.6945,215.5026,14.68,0.8642,3.6262,0.4589,3.8087,1.8832,5.6552,0.4991,1.2906,0.2413,0.6849,0.3184,2.2311,0.8828,0.9859,0.8832,0.9531,0.2305,0.5192,0.383,0.2356,0.8051,0.1858,3.7663,1.9753,-0.3297,0,0.3906,26.0822,51.0822,0.3499,24.6164,0.1686,0.5141,0.6291,10.9469,4.4777,0.3837,4.9932,0.1177,2.5672,9.7008,102.1233,0.426,2622,4.3846,0.3373,2.6923,0.2071,0.0458,1.1716,2144.7456,3.3347,0.3878,7.2308,0.1288,3.6618,758.3152,10363,0.0393,0.0166,3.4013,1.5574,0.2323,0.0539,48.2746,130.331,50.8099,0.1789,1,0.4145,4.454,3.9459,0.4004,4.1514,0.0186,0.3445,19.436,182.9965,482.3838,707.6127
ytma10_010704_benign1_ccd.tif,52a0cc03-1056-4251-b0ec-edabf4c029c2,Annotation,,,Root object (Image),Polygon,418.84,341.41,70.5,40,282,282,80,0.2837,0.5537,1.806,22.6612,16.0546,0.7085,0.7085,282,282,80,0.2837,0.5537,0.2224,17.5663,1.806,28.3196,28.3196,19,21,22.6612,16.0546,16.0546,0.7085,6006870,6006870,1.1854,114,130,158,170,145.5816,147,13,56,8.0351,5.4703,145.9485,106.9668,10.3425,-0.5539,3.1734,0.482,5.4778,2.3056,2.1391,0.0066,0.9204,0.2727,0.5428,0.3054,2.0794,0.8636,0.9727,0.8636,0.9318,0.2727,0.472,0.2983,0.2727,0.8454,0.1983,4.6112,1.8066,-0.2098,0,0.3666,17.9394,70.2848,0.426,27.3515,0.1658,0.5851,0.4043,6.2554,4.0568,0.2497,6.0485,0.1024,2.3884,4.0889,96.7758,0.3433,3221.2,3.8,0.38,1.6,0.16,0.0355,0.76,2425.96,3.1219,0.4056,5.6,0.2182,1.428,737.9833,15603.4,0.0294,0.0282,7.5124,0.9335,0.0838,0.0474,43.9433,135.9362,41.4965,0.1472,1,0.3095,3.8322,3.9233,0.2338,5.6879,0.0164,0.2645,9.734,241.3475,837.6879,682.8121
ytma10_010704_benign1_ccd.tif,440b8013-76e6-4403-9ce7-e863ec6e5bfe,Annotation,,,Root object (Image),Polygon,91.36,311.68,70,39,280,280,78,0.2786,0.5783,1.7291,21.8002,16.6163,0.7622,0.7622,280,280,78,0.2786,0.5783,0.2293,18.6846,1.7291,27.8029,27.8029,17,22,21.8002,16.6163,16.6163,0.7622,3757063,3757063,1.7366,77,88,140,164,114.2321,113,27,87,15.624,11.502,115.8364,369.0997,19.212,0.1775,2.3983,0.3289,4.5682,2.0331,9.8366,0.504,2.0911,0.3528,0.7113,0.1991,2.7668,0.8458,0.9799,0.8483,0.9381,0.2834,0.346,0.611,0.3158,0.978,0.2531,4.0663,2.3648,-0.3284,0,0.5087,18.3596,53.5169,0.3007,44.2809,0.2488,0.6357,0.8006,8.4618,4.2085,0.2786,7.0506,0.088,4.6561,8.2749,78.0787,0.5036,1100.8571,8.7143,0.415,5.4762,0.2608,0.075,0.6032,923.0794,3.0396,0.1369,11.7143,0.0383,7.0692,415.6124,4485.381,0.0427,0.0341,4.4516,1.5222,0.1996,0.0797,43.7,92.0929,39.7,0.1418,1,0.6879,5.8775,4.3858,0.3834,5.2036,0.0145,0.8154,19.6104,180.6179,182.725,623.3643
ytma10_010704_benign1_ccd.tif,b8e6ed28-5280-4c6c-ab2d-6a58bd36c5b4,Annotation,,,Root object (Image),Polygon,335.88,286.07,69.75,40,279,279,80,0.2867,0.5478,1.8254,23.257,15.4862,0.6659,0.6659,279,279,80,0.2867,0.5478,0.22,17.1946,1.8254,28.8444,28.8444,16,24,23.257,15.4862,15.4862,0.6659,1578581,1578581,1.7239,42,50,100,123,72.8208,72,28,81,15.8306,12.2505,75.2197,355.1292,18.8449,0.4364,2.2957,0.3424,5.9676,2.3598,9.4978,0.2758,1.9567,0.3608,0.6886,0.212,2.7706,0.8349,0.9792,0.8366,0.9338,0.313,0.3804,0.5794,0.3353,0.9846,0.2484,4.7196,2.3774,-0.3076,0,0.4911,17.8696,53.9239,0.2931,43.9674,0.239,0.6595,0.861,8.6728,4.0445,0.2112,8.9402,0.0653,5.7593,4.6251,96.5435,0.3805,1306.0526,10.7895,0.5679,3.3158,0.1745,0.0681,0.9861,1090.4266,2.9708,0.1762,13.0526,0.0254,6.0416,285.0969,7343.4211,0.0431,0.0332,3.6172,1.5505,0.1833,0.071,40.7276,95.5376,37.4659,0.1343,1,0.6644,5.2846,4.2437,0.255,6.7276,0.0107,0.8272,11.2849,218.914,671.7545,572.1451
